ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10225121,HY412189,09/05/2015 11:55:00 PM,003XX W 59TH PL,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,711,7,20.0,68,19,1175158.0,1865501.0,2015,02/10/2018 03:50:01 PM,41.78631519,-87.63332122,"(41.78631519, -87.63332122)"
10225490,HY412665,09/06/2015 11:44:00 AM,064XX S LOWE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,723,7,20.0,68,19,1173143.0,1862230.0,2015,02/10/2018 03:50:01 PM,41.77738398,-87.64080579,"(41.77738398, -87.64080579)"
10225849,HY413216,09/06/2015 08:45:00 PM,015XX S HARDING AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1014,10,24.0,29,19,1150300.0,1892132.0,2015,02/10/2018 03:50:01 PM,41.859913531,-87.723771229,"(41.859913531, -87.723771229)"
10225887,HY413287,09/06/2015 10:05:00 PM,012XX S AVERS AVE,1651,GAMBLING,GAME/CARDS,SIDEWALK,True,False,1011,10,24.0,29,19,1150906.0,1894180.0,2015,02/10/2018 03:50:01 PM,41.865521655,-87.721493176,"(41.865521655, -87.721493176)"
10226631,HY414150,09/07/2015 03:35:00 PM,052XX W CRYSTAL ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,2532,25,37.0,25,19,1141110.0,1907821.0,2015,02/10/2018 03:50:01 PM,41.903140216,-87.757118943,"(41.903140216, -87.757118943)"
10227003,HY414670,09/08/2015 12:19:00 AM,057XX S MAY ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,712,7,16.0,68,19,1169630.0,1866784.0,2015,02/10/2018 03:50:01 PM,41.789957607,-87.65355243,"(41.789957607, -87.65355243)"
10229801,HY417170,09/09/2015 06:53:00 PM,070XX S BISHOP ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,734,7,17.0,67,19,1167885.0,1858019.0,2015,02/10/2018 03:50:01 PM,41.765943035,-87.660202417,"(41.765943035, -87.660202417)"
10229821,HY417176,09/09/2015 06:45:00 PM,0000X W 69TH ST,1661,GAMBLING,GAME/DICE,CTA BUS STOP,True,False,731,7,6.0,69,19,1177279.0,1859276.0,2015,02/10/2018 03:50:01 PM,41.769185486,-87.625732415,"(41.769185486, -87.625732415)"
10232058,HY419722,09/11/2015 08:05:00 PM,041XX W WEST END AVE,1661,GAMBLING,GAME/DICE,PARK PROPERTY,True,False,1114,11,28.0,26,19,1148833.0,1900653.0,2015,02/10/2018 03:50:01 PM,41.883324606,-87.728935993,"(41.883324606, -87.728935993)"
10233973,HY422360,09/14/2015 01:03:00 AM,064XX S LOWE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,723,7,16.0,68,19,1173143.0,1862237.0,2015,02/10/2018 03:50:01 PM,41.777403189,-87.640805584,"(41.777403189, -87.640805584)"
10236481,HY424338,09/15/2015 01:35:00 PM,008XX N CENTRAL PARK AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1121,11,27.0,23,19,1152230.0,1905354.0,2015,02/10/2018 03:50:01 PM,41.8961583,-87.716337772,"(41.8961583, -87.716337772)"
10237058,HY425036,09/15/2015 10:50:00 PM,008XX N TRUMBULL AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1121,11,27.0,23,19,1153229.0,1905299.0,2015,02/10/2018 03:50:01 PM,41.895987602,-87.712670084,"(41.895987602, -87.712670084)"
10238349,HY426073,09/16/2015 06:04:00 PM,070XX S ELIZABETH ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,734,7,17.0,67,19,1169206.0,1858108.0,2015,02/10/2018 03:50:01 PM,41.766158792,-87.655357925,"(41.766158792, -87.655357925)"
10238351,HY426122,09/16/2015 06:35:00 PM,015XX S KOMENSKY AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1012,10,24.0,29,19,1149635.0,1892172.0,2015,09/24/2015 07:50:13 PM,41.860036225,-87.726211243,"(41.860036225, -87.726211243)"
10239114,HY426793,09/17/2015 09:15:00 AM,051XX S PULASKI RD,1661,GAMBLING,GAME/DICE,CTA STATION,True,False,815,8,23.0,62,19,1150563.0,1870470.0,2015,02/10/2018 03:50:01 PM,41.800464977,-87.723370404,"(41.800464977, -87.723370404)"
10240688,HY428310,09/18/2015 12:22:00 PM,001XX W 103RD PL,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,512,5,34.0,49,19,1177168.0,1836326.0,2015,02/10/2018 03:50:01 PM,41.706210326,-87.626829881,"(41.706210326, -87.626829881)"
10240963,HY428537,09/18/2015 01:54:00 PM,071XX S WESTERN AVE,1680,GAMBLING,OTHER,SIDEWALK,True,False,832,8,18.0,66,19,1161609.0,1857305.0,2015,02/10/2018 03:50:01 PM,41.764116191,-87.683225997,"(41.764116191, -87.683225997)"
10021717,HY211521,04/05/2015 06:15:00 PM,043XX W WILCOX ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1115,11,28.0,26,19,1147405.0,1898982.0,2015,02/10/2018 03:50:01 PM,41.878766668,-87.734222587,"(41.878766668, -87.734222587)"
10241724,HY429586,09/19/2015 11:45:00 AM,008XX N TRUMBULL AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1121,11,27.0,23,19,1153228.0,1905319.0,2015,02/10/2018 03:50:01 PM,41.896042504,-87.712673225,"(41.896042504, -87.712673225)"
10242132,HY430223,09/19/2015 08:10:00 PM,005XX N SPRINGFIELD AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1122,11,27.0,23,19,1150294.0,1903276.0,2015,02/10/2018 03:50:01 PM,41.890494037,-87.723502612,"(41.890494037, -87.723502612)"
10243062,HY431517,09/20/2015 07:56:00 PM,062XX S MAY ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,712,7,16.0,68,19,1169724.0,1863335.0,2015,02/10/2018 03:50:01 PM,41.780491105,-87.65330778,"(41.780491105, -87.65330778)"
10244107,HY432274,09/21/2015 12:30:00 PM,033XX W VAN BUREN ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1134,11,28.0,27,19,1153985.0,1897823.0,2015,02/10/2018 03:50:01 PM,41.875457667,-87.710092857,"(41.875457667, -87.710092857)"
10245932,HY433723,09/22/2015 01:16:00 PM,051XX S CALUMET AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,231,2,3.0,40,19,1179363.0,1871074.0,2015,02/10/2018 03:50:01 PM,41.801513039,-87.617733588,"(41.801513039, -87.617733588)"
10246463,HY434522,09/23/2015 12:35:00 AM,062XX S ARTESIAN AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,825,8,15.0,66,19,1161109.0,1863258.0,2015,02/10/2018 03:50:01 PM,41.780462421,-87.684894118,"(41.780462421, -87.684894118)"
10248094,HY435794,09/23/2015 08:20:00 PM,062XX S ARTESIAN AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,825,8,15.0,66,19,1161109.0,1863237.0,2015,09/30/2015 03:35:37 PM,41.780404794,-87.684894699,"(41.780404794, -87.684894699)"
10251005,HY438470,09/25/2015 11:01:00 PM,066XX S OAKLEY AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,832,8,15.0,66,19,1162216.0,1860573.0,2015,02/10/2018 03:50:01 PM,41.773071434,-87.680910326,"(41.773071434, -87.680910326)"
10254107,HY441845,09/28/2015 03:50:00 PM,066XX S UNION AVE,1661,GAMBLING,GAME/DICE,ALLEY,True,False,723,7,6.0,68,19,1172658.0,1860658.0,2015,02/10/2018 03:50:01 PM,41.773080933,-87.642630079,"(41.773080933, -87.642630079)"
10255575,HY443236,09/29/2015 04:15:00 PM,043XX W 15TH ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1011,10,24.0,29,19,1147475.0,1892349.0,2015,02/10/2018 03:50:01 PM,41.860563576,-87.734135566,"(41.860563576, -87.734135566)"
10257389,HY444387,09/30/2015 02:30:00 PM,004XX W PERSHING RD,1670,GAMBLING,GAME/AMUSEMENT DEVICE,RESTAURANT,True,False,915,9,11.0,60,19,1173808.0,1879063.0,2015,02/10/2018 03:50:01 PM,41.82356072,-87.637868624,"(41.82356072, -87.637868624)"
10258453,HY445634,10/01/2015 02:44:00 PM,010XX W ARGYLE ST,1680,GAMBLING,OTHER,SIDEWALK,True,False,2024,20,46.0,3,19,1168619.0,1933592.0,2015,02/10/2018 03:50:01 PM,41.973305519,-87.655324165,"(41.973305519, -87.655324165)"
10260771,HY448313,10/03/2015 04:10:00 PM,091XX S EGGLESTON AVE,1661,GAMBLING,GAME/DICE,ALLEY,True,False,2223,22,21.0,73,19,1174893.0,1844276.0,2015,02/10/2018 03:50:01 PM,41.728077154,-87.634924617,"(41.728077154, -87.634924617)"
10262997,HY450816,10/05/2015 06:02:00 PM,007XX E 93RD ST,1661,GAMBLING,GAME/DICE,RESIDENTIAL YARD (FRONT/BACK),True,False,633,6,9.0,44,19,1182716.0,1843467.0,2015,02/10/2018 03:50:01 PM,41.725679409,-87.606292755,"(41.725679409, -87.606292755)"
10263116,HY450921,10/05/2015 05:14:00 PM,066XX S MARYLAND AVE,1661,GAMBLING,GAME/DICE,ABANDONED BUILDING,True,False,321,3,5.0,42,19,1183033.0,1861254.0,2015,02/10/2018 03:50:01 PM,41.774481468,-87.60457973,"(41.774481468, -87.60457973)"
10263159,HY451057,10/05/2015 10:00:00 PM,015XX W WASHBURNE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1233,12,2.0,28,19,1166060.0,1894467.0,2015,02/10/2018 03:50:01 PM,41.865999363,-87.665853961,"(41.865999363, -87.665853961)"
10271129,HY459361,10/12/2015 04:28:00 PM,050XX S ABERDEEN ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,933,9,16.0,61,19,1169838.0,1871369.0,2015,02/10/2018 03:50:01 PM,41.802534845,-87.652656634,"(41.802534845, -87.652656634)"
10276835,HY464504,10/16/2015 03:38:00 PM,008XX N PARKSIDE AVE,1661,GAMBLING,GAME/DICE,STREET,True,False,1511,15,29.0,25,19,1138540.0,1904957.0,2015,02/10/2018 03:50:01 PM,41.895328032,-87.766628703,"(41.895328032, -87.766628703)"
10276836,HY464480,10/16/2015 03:26:00 PM,022XX S KOLIN AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1013,10,22.0,29,19,1147997.0,1888816.0,2015,02/10/2018 03:50:01 PM,41.850858565,-87.732310188,"(41.850858565, -87.732310188)"
10276948,HY464743,10/16/2015 06:10:00 PM,054XX W ADAMS ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1522,15,29.0,25,19,1140292.0,1898801.0,2015,10/23/2015 03:57:50 PM,41.878403263,-87.760344914,"(41.878403263, -87.760344914)"
10277625,HY465641,10/17/2015 01:30:00 PM,020XX W 68TH PL,1661,GAMBLING,GAME/DICE,ABANDONED BUILDING,True,False,726,7,17.0,67,19,1163947.0,1859227.0,2015,02/10/2018 03:50:01 PM,41.769341616,-87.674602677,"(41.769341616, -87.674602677)"
10283047,HY471059,10/21/2015 04:50:00 PM,0000X N MAYFIELD AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1513,15,29.0,25,19,1137165.0,1899625.0,2015,02/10/2018 03:50:01 PM,41.880721142,-87.771806969,"(41.880721142, -87.771806969)"
10284409,HY472099,10/22/2015 02:05:00 PM,053XX W CRYSTAL ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,2532,25,37.0,25,19,1140604.0,1907811.0,2015,02/10/2018 03:50:01 PM,41.903122086,-87.758977854,"(41.903122086, -87.758977854)"
10285880,HY473512,10/23/2015 03:27:00 PM,014XX N LECLAIRE AVE,1680,GAMBLING,OTHER,SIDEWALK,True,False,2533,25,37.0,25,19,1142109.0,1909027.0,2015,02/10/2018 03:50:01 PM,41.906431144,-87.753419418,"(41.906431144, -87.753419418)"
10287962,HY476452,10/25/2015 08:52:00 PM,070XX S MORGAN ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,733,7,17.0,68,19,1170860.0,1858155.0,2015,02/10/2018 03:50:01 PM,41.766251831,-87.649294061,"(41.766251831, -87.649294061)"
10300787,HY489409,11/04/2015 07:40:00 PM,059XX S MARSHFIELD AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,714,7,15.0,67,19,1166357.0,1865370.0,2015,02/10/2018 03:50:01 PM,41.786147805,-87.665593862,"(41.786147805, -87.665593862)"
10300886,HY489516,11/04/2015 09:28:00 PM,061XX S CARPENTER ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,712,7,16.0,68,19,1170367.0,1864039.0,2015,02/10/2018 03:50:01 PM,41.782408986,-87.65092995,"(41.782408986, -87.65092995)"
10304477,HY492990,11/07/2015 01:24:00 PM,012XX W 72ND ST,1651,GAMBLING,GAME/CARDS,RESIDENTIAL YARD (FRONT/BACK),True,False,734,7,17.0,67,19,1169147.0,1857034.0,2015,02/10/2018 03:50:01 PM,41.763212874,-87.655605198,"(41.763212874, -87.655605198)"
10304726,HY493386,11/07/2015 07:00:00 PM,007XX W MARQUETTE RD,1661,GAMBLING,GAME/DICE,RESIDENTIAL YARD (FRONT/BACK),True,False,723,7,6.0,68,19,1172583.0,1860446.0,2015,02/10/2018 03:50:01 PM,41.772500833,-87.642911248,"(41.772500833, -87.642911248)"
10309142,HY498117,11/11/2015 06:47:00 PM,007XX W MARQUETTE RD,1661,GAMBLING,GAME/DICE,RESIDENTIAL YARD (FRONT/BACK),True,False,723,7,6.0,68,19,1172583.0,1860446.0,2015,02/10/2018 03:50:01 PM,41.772500833,-87.642911248,"(41.772500833, -87.642911248)"
10312859,HY501917,11/14/2015 11:15:00 PM,031XX W DEVON AVE,1651,GAMBLING,GAME/CARDS,OTHER,True,False,2413,24,50.0,2,19,1154388.0,1942272.0,2015,02/10/2018 03:50:01 PM,41.997421019,-87.707421661,"(41.997421019, -87.707421661)"
10153063,HY342243,07/15/2015 07:00:00 PM,016XX S HOMAN AVE,1680,GAMBLING,OTHER,SIDEWALK,True,False,1021,10,24.0,29,19,1153968.0,1891668.0,2015,02/10/2018 03:50:01 PM,41.858568011,-87.710319284,"(41.858568011, -87.710319284)"
10154392,HY343182,07/16/2015 02:20:00 PM,060XX S GREEN ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,712,7,16.0,68,19,1171676.0,1864700.0,2015,02/10/2018 03:50:01 PM,41.784194239,-87.646111427,"(41.784194239, -87.646111427)"
10156983,HY346191,07/18/2015 08:10:00 PM,059XX S MAPLEWOOD AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,824,8,16.0,66,19,1160390.0,1865187.0,2015,02/10/2018 03:50:01 PM,41.78577071,-87.687476992,"(41.78577071, -87.687476992)"
10157786,HY347305,07/19/2015 06:40:00 PM,0000X N LECLAIRE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1533,15,28.0,25,19,1142386.0,1899689.0,2015,02/10/2018 03:50:01 PM,41.880801426,-87.752634034,"(41.880801426, -87.752634034)"
10159257,HY348508,07/20/2015 04:08:00 PM,070XX S VERNON AVE,1661,GAMBLING,GAME/DICE,ALLEY,True,False,322,3,6.0,69,19,1180466.0,1858398.0,2015,02/10/2018 03:50:01 PM,41.76670362,-87.614077383,"(41.76670362, -87.614077383)"
10160793,HY349605,07/21/2015 12:59:00 PM,038XX W CHICAGO AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1112,11,27.0,23,19,1150674.0,1905068.0,2015,02/10/2018 03:50:01 PM,41.895404051,-87.722060175,"(41.895404051, -87.722060175)"
10161035,HY349867,07/21/2015 03:18:00 PM,074XX S HARVARD AVE,1661,GAMBLING,GAME/DICE,RESIDENTIAL YARD (FRONT/BACK),True,False,731,7,17.0,69,19,1175245.0,1855588.0,2015,02/10/2018 03:50:01 PM,41.759110864,-87.63329808,"(41.759110864, -87.63329808)"
10162115,HY350783,07/22/2015 11:02:00 AM,040XX W WEST END AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1114,11,28.0,26,19,1149328.0,1900664.0,2015,02/10/2018 03:50:01 PM,41.88334521,-87.727118019,"(41.88334521, -87.727118019)"
10167134,HY355592,07/25/2015 08:06:00 PM,075XX N RIDGE BLVD,1661,GAMBLING,GAME/DICE,ALLEY,True,False,2424,24,49.0,1,19,1160545.0,1950086.0,2015,02/10/2018 03:50:01 PM,42.018737124,-87.684554543,"(42.018737124, -87.684554543)"
10167999,HY356749,07/26/2015 06:31:00 PM,059XX S ABERDEEN ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,712,7,16.0,68,19,1169998.0,1865446.0,2015,02/10/2018 03:50:01 PM,41.786277988,-87.652241946,"(41.786277988, -87.652241946)"
10168123,HY356926,07/26/2015 09:10:00 PM,062XX S ARTESIAN AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,825,8,15.0,66,19,1161112.0,1863149.0,2015,02/10/2018 03:50:01 PM,41.780163248,-87.684886133,"(41.780163248, -87.684886133)"
10169763,HY358156,07/27/2015 06:20:00 PM,049XX W HUBBARD ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1532,15,28.0,25,19,1143413.0,1902560.0,2015,02/10/2018 03:50:01 PM,41.888660665,-87.748791115,"(41.888660665, -87.748791115)"
10171590,HY359621,07/28/2015 06:52:00 PM,012XX S AVERS AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1011,10,24.0,29,19,1150904.0,1894234.0,2015,02/10/2018 03:50:01 PM,41.865669877,-87.721499106,"(41.865669877, -87.721499106)"
10171766,HY359858,07/28/2015 10:53:00 PM,008XX N HOMAN AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1121,11,27.0,23,19,1153560.0,1905306.0,2015,02/10/2018 03:50:01 PM,41.896000234,-87.711454197,"(41.896000234, -87.711454197)"
10172783,HY360568,07/29/2015 01:32:00 PM,053XX W ADAMS ST,1661,GAMBLING,GAME/DICE,RESIDENCE PORCH/HALLWAY,True,False,1522,15,29.0,25,19,1140873.0,1898815.0,2015,08/17/2015 03:03:40 PM,41.878431017,-87.758211233,"(41.878431017, -87.758211233)"
10176918,HY364851,08/01/2015 12:10:00 PM,066XX S UNION AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,723,7,6.0,68,19,1172658.0,1860658.0,2015,02/10/2018 03:50:01 PM,41.773080933,-87.642630079,"(41.773080933, -87.642630079)"
10176919,HY364689,08/01/2015 01:32:00 PM,070XX S JUSTINE ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,734,7,17.0,67,19,1167223.0,1858005.0,2015,02/10/2018 03:50:01 PM,41.765918808,-87.662629278,"(41.765918808, -87.662629278)"
10177210,HY365212,08/01/2015 08:50:00 PM,0000X N MASON AVE,1661,GAMBLING,GAME/DICE,STREET,True,False,1513,15,29.0,25,19,1136774.0,1899622.0,2015,08/17/2015 03:03:40 PM,41.880719921,-87.773242784,"(41.880719921, -87.773242784)"
10178350,HY366692,08/03/2015 12:21:00 AM,026XX W LAWRENCE AVE,1670,GAMBLING,GAME/AMUSEMENT DEVICE,RESTAURANT,True,False,1911,19,47.0,4,19,1157997.0,1931783.0,2015,02/10/2018 03:50:01 PM,41.968565569,-87.694433309,"(41.968565569, -87.694433309)"
10179077,HY367230,08/03/2015 12:07:00 PM,038XX W VAN BUREN ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1133,11,24.0,26,19,1150771.0,1897747.0,2015,02/10/2018 03:50:01 PM,41.875312549,-87.721895497,"(41.875312549, -87.721895497)"
10179634,HY367978,08/03/2015 08:09:00 PM,032XX W PIERCE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1422,14,26.0,23,19,1154546.0,1910118.0,2015,02/10/2018 03:50:01 PM,41.909185132,-87.707703914,"(41.909185132, -87.707703914)"
10180836,HY368776,08/04/2015 01:42:00 PM,021XX W 70TH ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,735,7,17.0,67,19,1163433.0,1858221.0,2015,02/10/2018 03:50:01 PM,41.7665918,-87.676514931,"(41.7665918, -87.676514931)"
10180855,HY368777,08/04/2015 01:50:00 PM,111XX S ASHLAND AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,2234,22,34.0,75,19,1167357.0,1830483.0,2015,08/17/2015 03:03:40 PM,41.690391438,-87.662923799,"(41.690391438, -87.662923799)"
10181245,HY369382,08/04/2015 09:18:00 PM,097XX S PARNELL AVE,1661,GAMBLING,GAME/DICE,PARK PROPERTY,True,False,2223,22,21.0,73,19,1174352.0,1840265.0,2015,02/10/2018 03:50:01 PM,41.717082444,-87.637025239,"(41.717082444, -87.637025239)"
10182487,HY370172,08/05/2015 02:45:00 PM,070XX S BISHOP ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,734,7,17.0,67,19,1167885.0,1857997.0,2015,02/10/2018 03:50:01 PM,41.765882664,-87.660203048,"(41.765882664, -87.660203048)"
10182675,HY370517,08/05/2015 06:21:00 PM,013XX N MAYFIELD AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,2531,25,29.0,25,19,1136777.0,1908330.0,2015,02/10/2018 03:50:01 PM,41.904615737,-87.773022962,"(41.904615737, -87.773022962)"
10182845,HY370699,08/05/2015 08:29:00 PM,055XX S SHIELDS AVE,1661,GAMBLING,GAME/DICE,VACANT LOT/LAND,True,False,711,7,3.0,68,19,1174916.0,1868053.0,2015,02/10/2018 03:50:01 PM,41.793323548,-87.634132413,"(41.793323548, -87.634132413)"
10182925,HY370654,08/05/2015 07:00:00 PM,011XX W ARGYLE ST,1670,GAMBLING,GAME/AMUSEMENT DEVICE,CONVENIENCE STORE,True,False,2033,20,48.0,3,19,1167802.0,1933571.0,2015,02/10/2018 03:50:01 PM,41.973265598,-87.658329054,"(41.973265598, -87.658329054)"
